acct_id,dsply_nm,type,acct_stat,acct_rptng_crncy,prior_sar_count,branch_id,open_dt,close_dt,initial_deposit,tx_behavior_id,bank_id,first_name,last_name,street_addr,city,state,country,zip,gender,birth_date,ssn,lon,lat
1062,C_1062,I,A,USD,false,1,0,1000000,90490.35,,bank,Stephanie,Rose,227 Kenneth Expressway,North Joseph,WA,US,84487,Female,1985-08-04,262-64-4651,145.167159,47.727424
1063,C_1063,I,A,USD,false,1,0,1000000,93538.11,,bank,Angela,Wheeler,2203 Troy Mission,East Kimberly,VA,US,07142,Female,1923-11-27,529-60-5893,141.962623,37.530909
1064,C_1064,I,A,USD,false,1,0,1000000,96161.03,,bank,Susan,Sheppard,37489 Ward Prairie Suite 631,Michelleton,WV,US,89221,Female,1992-01-05,457-31-5580,50.928820,-44.7842525
1065,C_1065,I,A,USD,false,1,0,1000000,94120.84,,bank,Samantha,Anderson,84614 Pittman Course,North Ronaldview,HI,US,15523,Female,1956-06-12,023-84-0490,-0.530088,72.9039415
1066,C_1066,I,A,USD,false,1,0,1000000,82122.92,,bank,William,Mack,52389 John Island Apt. 968,North Justin,UT,US,04326,Male,1932-04-17,586-45-7568,25.688753,-87.7012645
1067,C_1067,I,A,USD,false,1,0,1000000,65896.94,,bank,Donna,Jones,5176 Kennedy Tunnel,New Gregory,AZ,US,52559,Female,1985-06-01,833-95-0050,-12.862393,8.3948045
1068,C_1068,I,A,USD,false,1,0,1000000,86188.40,,bank,Jesus,Hutchinson,829 Samantha Throughway Apt. 043,Hernandezfurt,DC,US,72079,Male,1977-07-21,383-07-1891,119.997601,-87.292074
1069,C_1069,I,A,USD,false,1,0,1000000,74003.60,,bank,Maria,Hayes,41502 Smith Views,South Nicholas,MD,US,52901,Female,1994-12-17,644-49-5704,-44.314612,54.1365235
1070,C_1070,I,A,USD,false,1,0,1000000,63965.10,,bank,Charles,Andrade,8544 Beasley Plaza Suite 246,Kristinfurt,ND,US,33647,Male,1981-04-07,770-63-4646,109.031046,18.9083955
1071,C_1071,I,A,USD,false,1,0,1000000,54154.62,,bank,Dorothy,Zavala,0036 Flores Street Suite 365,Elizabethfurt,NH,US,55036,Female,1977-10-18,677-52-7250,-15.162206,-9.785332
1072,C_1072,I,A,USD,false,1,0,1000000,94510.27,,bank,Gabriela,Maldonado,9172 Crystal Road Suite 625,Powellmouth,AZ,US,80742,Female,1976-06-30,869-91-9686,164.842948,72.353580
1073,C_1073,I,A,USD,false,1,0,1000000,58132.83,,bank,Scott,Wagner,4447 James Prairie Apt. 493,Strongfurt,MH,US,33340,Male,1932-07-04,390-44-3789,161.915956,78.966930
1074,C_1074,I,A,USD,false,1,0,1000000,84511.89,,bank,Annette,Webb,155 Perkins Flats Apt. 548,Melissaborough,WY,US,99432,Female,1936-09-01,609-68-6915,38.416831,59.320483
1075,C_1075,I,A,USD,false,1,0,1000000,52335.07,,bank,Judith,Perez,66174 Paul Common,Port Amber,DE,US,64277,Female,1962-03-18,009-12-8977,-89.557220,-54.8217105
1076,C_1076,I,A,USD,false,1,0,1000000,86169.27,,bank,Lori,Gutierrez,99837 Mark Heights Suite 657,Jeremymouth,ID,US,79973,Female,1989-08-16,827-47-2894,-124.428625,-44.181825
1077,C_1077,I,A,USD,false,1,0,1000000,94542.80,,bank,Jose,Cruz,20263 William Valley Suite 044,New Nicole,AS,US,54730,Male,1917-09-28,777-64-7006,-141.739786,-57.7368865
1078,C_1078,I,A,USD,false,1,0,1000000,97142.20,,bank,Robert,Rodriguez,692 Cody Lodge Apt. 648,Seanchester,MT,US,45414,Male,1971-08-18,050-56-2041,-39.151842,-9.035805
1079,C_1079,I,A,USD,false,1,0,1000000,55204.97,,bank,Denise,Smith,372 Hammond Drive Apt. 188,Stephanieville,MS,US,03780,Female,1953-09-20,672-18-5820,-151.879062,-84.552567
1080,C_1080,I,A,USD,false,1,0,1000000,75254.78,,bank,Sharon,Hodges,77762 Michelle Ports,Jimenezborough,VI,US,39806,Female,1999-11-12,545-30-8461,-166.831962,63.910636
1081,C_1081,I,A,USD,false,1,0,1000000,87711.60,,bank,Billy,Williams,6788 Michael Junctions,Clarkeberg,GA,US,13273,Male,1946-04-21,503-95-7282,128.771811,-34.7102195
1082,C_1082,I,A,USD,false,1,0,1000000,65480.19,,bank,Molly,Alvarado,5282 Juan Flats,East Anthonybury,WA,US,60053,Female,1982-12-16,139-57-3503,-87.418009,-56.929130
1083,C_1083,I,A,USD,false,1,0,1000000,93000.81,,bank,John,Wise,7780 Barbara Manors Suite 849,Lake Michaelmouth,ND,US,11690,Male,1931-10-25,036-76-5449,-93.744635,68.9651575
1084,C_1084,I,A,USD,false,1,0,1000000,68400.12,,bank,Cindy,Holland,008 John Meadow,South Ryan,NE,US,12922,Female,2005-03-03,125-07-1562,129.010714,-74.7541175
1085,C_1085,I,A,USD,false,1,0,1000000,66666.13,,bank,Nathan,Merritt,65268 Robinson Gardens Apt. 214,Joshuaberg,TX,US,51953,Male,1932-06-11,280-35-0652,168.030213,50.995088
1086,C_1086,I,A,USD,false,1,0,1000000,59509.98,,bank,Kevin,Short,153 Kimberly Roads,North Daniellebury,OR,US,80416,Male,1990-10-06,295-33-7224,1.828905,9.670449
1087,C_1087,I,A,USD,false,1,0,1000000,61867.56,,bank,Julie,Floyd,454 Smith Plain,Jeffreymouth,MN,US,96231,Female,1947-03-23,300-14-5227,69.755320,-78.637835
1088,C_1088,I,A,USD,false,1,0,1000000,82164.87,,bank,Robert,Rodriguez,005 Howard Groves,Davidview,MS,US,20807,Male,1951-09-27,382-10-6596,94.599528,83.5766545
1089,C_1089,I,A,USD,false,1,0,1000000,83269.15,,bank,Amy,Coleman,125 Wolf Glens Suite 016,Scottberg,AL,US,32598,Female,2002-05-04,883-47-0154,-10.874777,-18.538186
1090,C_1090,I,A,USD,false,1,0,1000000,76783.70,,bank,Jeffrey,Cole,652 Ferrell Plain Suite 902,Danieltown,ME,US,69904,Male,1936-09-24,727-59-7068,66.186119,-31.293180
1091,C_1091,I,A,USD,false,1,0,1000000,81693.27,,bank,Crystal,Clayton,316 Keller Drive Suite 392,Christopherton,VA,US,02166,Female,1961-08-26,529-03-4357,-66.366915,-67.3570375
1092,C_1092,I,A,USD,false,1,0,1000000,81614.93,,bank,Jonathan,Lopez,42623 Rich Road Apt. 988,Shortchester,MO,US,39204,Male,1980-05-17,075-02-7591,-30.415524,-8.2935775
1093,C_1093,I,A,USD,false,1,0,1000000,92397.49,,bank,Leslie,Thomas,404 Richard Creek,Port James,ME,US,15431,Female,1923-12-17,758-64-9218,150.496000,-66.5341345
1094,C_1094,I,A,USD,false,1,0,1000000,82320.11,,bank,Erica,Ward,825 Bailey Groves,Goodwinborough,WA,US,45729,Female,1917-10-21,322-23-8872,-29.756169,-82.0717605
1095,C_1095,I,A,USD,false,1,0,1000000,97523.02,,bank,Connie,Mendez,63173 Roy Pine,Petersonmouth,NH,US,80499,Female,1942-09-03,448-45-4275,96.259995,-88.8009175
1096,C_1096,I,A,USD,false,1,0,1000000,95621.06,,bank,Mary,Key,394 Anne Keys,Davidchester,CA,US,00829,Female,1932-08-01,763-16-5380,122.887785,-74.651662
1097,C_1097,I,A,USD,false,1,0,1000000,73896.50,,bank,Stephanie,Ball,750 Rodriguez Radial Apt. 463,Samuelburgh,MA,US,98537,Female,2002-12-25,497-64-6402,120.777042,-48.256932
1098,C_1098,I,A,USD,false,1,0,1000000,96914.93,,bank,Cathy,Johnson,421 Adams Extensions,Adamsmouth,WI,US,27125,Female,1914-03-05,613-62-0172,152.904044,84.5135865
1099,C_1099,I,A,USD,false,1,0,1000000,84665.86,,bank,Christie,Thompson,1370 Phillips Garden,Sharpside,NE,US,70744,Female,1988-04-19,119-10-4571,-26.162783,-32.6340685
1100,C_1100,I,A,USD,false,1,0,1000000,83753.71,,bank,Maria,Bennett,8446 Hughes Locks,South Tina,WI,US,52924,Female,2011-05-23,841-18-2008,78.271696,27.2220575
1101,C_1101,I,A,USD,false,1,0,1000000,82015.87,,bank,Maria,Valdez,70675 Jennifer Walk Apt. 190,Morrisberg,LA,US,19490,Female,1942-03-11,723-81-4592,-170.468042,-66.0108955
1102,C_1102,I,A,USD,false,1,0,1000000,67991.74,,bank,Cindy,Wilson,701 Christian Path,Kirbymouth,NM,US,02009,Female,1966-01-02,292-77-4141,-93.373339,36.363734
1103,C_1103,I,A,USD,false,1,0,1000000,88452.46,,bank,Robert,Richardson,36112 Wilson Glen Apt. 372,North Roberttown,NY,US,82569,Male,1939-09-10,362-62-9948,-101.836902,-51.964097
1104,C_1104,I,A,USD,false,1,0,1000000,64699.03,,bank,Joseph,Roberts,4362 Lauren Village Suite 901,Michaelhaven,LA,US,61623,Male,1919-12-26,407-87-2077,2.388404,23.130976
1105,C_1105,I,A,USD,false,1,0,1000000,70204.01,,bank,Deanna,Petersen,561 Susan Springs,Pagehaven,MT,US,61941,Female,2022-04-27,165-31-5327,-7.305976,-56.341102
1106,C_1106,I,A,USD,false,1,0,1000000,98128.03,,bank,Jason,Green,0788 Christina Expressway,South Victoria,ND,US,24812,Male,1961-01-10,116-48-4329,74.453425,78.268453
1107,C_1107,I,A,USD,false,1,0,1000000,54897.74,,bank,James,White,16934 Holmes Radial Suite 613,Robertton,OK,US,96099,Male,1921-12-31,401-35-0270,-144.254492,-80.178213
1108,C_1108,I,A,USD,false,1,0,1000000,50008.70,,bank,Lindsay,Hudson,846 Bell Bridge Suite 331,North Austin,IL,US,28053,Female,1922-01-30,625-37-3852,63.306655,80.2683995
1109,C_1109,I,A,USD,false,1,0,1000000,66708.18,,bank,Randy,Cross,4559 Robert Summit Suite 508,New Georgeport,RI,US,99177,Male,2003-09-30,311-26-9659,-53.055873,-73.336176
1110,C_1110,I,A,USD,false,1,0,1000000,87022.23,,bank,Maureen,Conrad,1275 James Junction,Caitlinborough,NY,US,97954,Female,1962-05-15,255-29-7450,-143.716641,52.804957
1111,C_1111,I,A,USD,false,1,0,1000000,94164.13,,bank,Jacob,Adams,501 Allen Drive,Floresfurt,LA,US,77413,Male,1973-03-17,342-43-7502,79.512933,-5.812007
1112,C_1112,I,A,USD,false,1,0,1000000,77759.39,,bank,Sharon,Hanson,7545 Arnold Route Apt. 269,Colemanhaven,NH,US,29419,Female,1955-09-24,615-70-3980,-73.180704,22.1553085
1113,C_1113,I,A,USD,false,1,0,1000000,97584.25,,bank,Wendy,Wells,3883 Rogers Shore Apt. 075,South Wandafurt,GA,US,79224,Female,1930-11-03,177-18-6172,117.699983,69.788988
1114,C_1114,I,A,USD,false,1,0,1000000,93648.12,,bank,Jeremy,Foster,4119 Victoria Branch Suite 619,West Elizabethville,DE,US,48209,Male,1976-05-05,417-21-6607,-102.384233,14.977711
1115,C_1115,I,A,USD,false,1,0,1000000,74479.20,,bank,Karla,Richard,4063 Melanie Fall Suite 631,North Samantha,VT,US,36355,Female,1987-09-06,157-65-5228,-158.083280,64.0713005
1116,C_1116,I,A,USD,false,1,0,1000000,55719.38,,bank,Tamara,May,40235 Elizabeth Islands,East Jessicashire,DC,US,36336,Female,2013-09-12,136-94-2793,156.420877,14.005993
1117,C_1117,I,A,USD,false,1,0,1000000,64338.24,,bank,Stephanie,Horne,41086 King Mews Apt. 740,Susanland,HI,US,56865,Female,1956-09-21,725-11-2327,-130.819701,-11.5154225
1118,C_1118,I,A,USD,false,1,0,1000000,79436.11,,bank,Parker,Terry,6970 Williams Glen Apt. 198,Port Robin,HI,US,84090,Male,1960-01-17,560-05-0312,-105.175227,44.2026235
1119,C_1119,I,A,USD,false,1,0,1000000,64254.77,,bank,Sharon,Thompson,51634 Jennifer Landing Suite 678,East Thomasside,NC,US,41295,Female,1967-03-03,387-20-4487,-52.858556,-86.160666
1120,C_1120,I,A,USD,false,1,0,1000000,75574.20,,bank,Matthew,Williams,3576 Scott Terrace Apt. 971,New Oscartown,MT,US,76308,Male,1981-02-17,240-08-7354,47.343576,-79.1461355
1121,C_1121,I,A,USD,false,1,0,1000000,50859.57,,bank,Kim,Williams,0832 Vanessa Stream Apt. 745,New Katrinatown,CT,US,66905,Female,1922-10-25,609-09-5301,-169.100697,-75.0801095
1122,C_1122,I,A,USD,false,1,0,1000000,59537.84,,bank,Matthew,Wong,56037 Hines Summit Suite 775,Hernandezmouth,NH,US,88330,Male,2022-12-29,722-94-5851,101.406514,28.866726
1123,C_1123,I,A,USD,false,1,0,1000000,57929.92,,bank,Taylor,Collins,5778 Alex Plaza Suite 611,Lake Jenna,WY,US,35624,Female,1916-01-24,846-47-5658,19.887236,14.588081
1124,C_1124,I,A,USD,false,1,0,1000000,90984.67,,bank,Brian,Ho,19434 Jerry Hill Apt. 013,Smithmouth,IL,US,74240,Male,1990-05-19,073-67-0331,110.353091,-37.670457
1125,C_1125,I,A,USD,false,1,0,1000000,90805.32,,bank,Ebony,Simon,362 Clark Points Suite 901,New Amanda,MD,US,88486,Female,1978-10-21,369-63-4591,47.717238,1.737871
1126,C_1126,I,A,USD,false,1,0,1000000,66558.14,,bank,Laura,Peterson,8331 Bond Dam,South Douglaston,PR,US,34439,Female,2015-08-26,241-11-0079,171.606360,-33.0634925
1127,C_1127,I,A,USD,false,1,0,1000000,54121.89,,bank,Kevin,Contreras,7442 Francisco Prairie,Zunigaborough,MH,US,51650,Male,1953-09-28,743-13-2390,162.894300,-55.6452935
1128,C_1128,I,A,USD,false,1,0,1000000,73657.67,,bank,Jennifer,Jackson,998 Dodson Estate Apt. 573,North Carmen,VI,US,71215,Female,1980-02-09,847-37-6602,-131.676278,33.697858
1129,C_1129,I,A,USD,false,1,0,1000000,86638.67,,bank,April,Martin,55146 Robinson Fort,West Edwardville,NH,US,78338,Female,2019-10-25,350-85-1105,-108.437415,-34.7341825
1130,C_1130,I,A,USD,false,1,0,1000000,85074.48,,bank,Michael,Preston,9760 Daniel Park Apt. 346,North Meredith,PR,US,65888,Male,2013-06-05,425-24-7216,39.397468,-82.0597925
1131,C_1131,I,A,USD,true,1,0,1000000,94179.12,,bank,Timothy,Shaffer,315 Haley Loaf,Leeside,NY,US,44095,Male,1955-05-14,361-61-8497,123.650467,-64.0677995
1132,C_1132,I,A,USD,false,1,0,1000000,93536.53,,bank,Christina,Kramer,309 Michelle Orchard Suite 565,North Marthaton,IN,US,17742,Female,1944-05-07,349-97-5699,-106.884183,-67.203148
1133,C_1133,I,A,USD,false,1,0,1000000,85243.97,,bank,Brittany,Allen,8358 Paul Rest,South Davidside,GU,US,20944,Female,1923-06-30,246-28-5100,91.539221,-79.8608495
1134,C_1134,I,A,USD,false,1,0,1000000,94872.37,,bank,Christine,Hawkins,74192 Shane Center,Port Sarahfurt,SD,US,25046,Female,1972-12-07,651-72-7915,-8.940559,23.226758
1135,C_1135,I,A,USD,false,1,0,1000000,58798.87,,bank,Albert,Brown,0974 Jackson Brook Apt. 000,Humphreyton,DE,US,59075,Male,1963-06-04,738-31-2209,99.237647,10.727318
1136,C_1136,I,A,USD,false,1,0,1000000,78769.76,,bank,Whitney,Gutierrez,2408 Jacob Extensions Apt. 325,Robertchester,VT,US,50791,Female,1909-08-24,137-17-2488,-116.014468,-23.908914
1137,C_1137,I,A,USD,false,1,0,1000000,60200.15,,bank,Patricia,Erickson,26168 Matthew Lights,Jasmineville,HI,US,82209,Female,1998-01-24,260-68-4353,88.993094,-48.091054
1138,C_1138,I,A,USD,false,1,0,1000000,62018.65,,bank,Elizabeth,Cunningham,7905 Morales Keys Apt. 003,Keithberg,MO,US,51630,Female,1915-03-16,521-22-8848,38.357430,-36.364504
1139,C_1139,I,A,USD,false,1,0,1000000,57771.98,,bank,Melissa,Woods,6574 Jacobs Corners Suite 815,New Cristinaborough,NH,US,83960,Female,1990-06-17,194-11-5800,-80.419470,58.501439
1140,C_1140,I,A,USD,true,1,0,1000000,85342.88,,bank,Amber,Guzman,0420 Gill Cove,East Melissaton,NH,US,54960,Female,1954-11-17,022-13-7312,-155.796244,89.6761965
1141,C_1141,I,A,USD,false,1,0,1000000,97121.78,,bank,Rachael,Brown,755 Carroll Via,Shawnmouth,CT,US,17184,Female,1934-02-20,091-81-1237,164.237862,-12.6790565
1142,C_1142,I,A,USD,false,1,0,1000000,92285.58,,bank,Bill,Thomas,732 Lowe Route Apt. 120,West Jasmin,WI,US,91397,Male,1977-08-17,491-80-9560,-0.600894,56.740521
1143,C_1143,I,A,USD,false,1,0,1000000,97749.04,,bank,Andrea,Martin,9556 Amanda Courts Suite 441,Johnsontown,TX,US,48039,Female,1914-09-10,297-12-5288,-124.706773,-49.483288
1144,C_1144,I,A,USD,false,1,0,1000000,92266.39,,bank,Stephanie,Vega,49470 Strickland Forest,South Christopher,AZ,US,74850,Female,1935-12-29,202-46-3904,47.472405,79.454831
1145,C_1145,I,A,USD,false,1,0,1000000,84354.67,,bank,William,Lucas,46510 Mitchell Dale Suite 128,Lake Frankberg,KY,US,37146,Male,1978-10-05,272-95-5404,13.775455,10.823346
1146,C_1146,I,A,USD,false,1,0,1000000,93789.93,,bank,Allison,Doyle,217 Dalton Islands,Davischester,NM,US,91231,Female,1936-09-23,225-29-8133,72.097169,-65.771814
1147,C_1147,I,A,USD,false,1,0,1000000,73406.37,,bank,Maria,Douglas,686 Robinson Rapid Apt. 994,East Melvin,NY,US,58637,Female,1935-07-11,873-96-3439,-140.148332,-88.1904665
1148,C_1148,I,A,USD,false,1,0,1000000,87724.52,,bank,Brandy,Castro,34149 Jeffery Fields,Lake Danielmouth,AK,US,61125,Female,2017-10-21,527-77-6364,149.707937,-51.033620
1149,C_1149,I,A,USD,false,1,0,1000000,75820.34,,bank,Ashley,White,4337 Jeffrey Summit Apt. 999,West Wayneland,CT,US,81895,Female,1954-07-22,691-48-5750,-67.741864,-41.4768285
1150,C_1150,I,A,USD,false,1,0,1000000,80311.92,,bank,James,Hill,60040 Wagner Throughway Suite 406,West Brianmouth,AR,US,17109,Male,1999-08-25,579-27-4436,163.642210,6.685067
1151,C_1151,I,A,USD,false,1,0,1000000,86489.52,,bank,Katherine,Larsen,08755 Chambers Ridge,New Crystal,OR,US,51123,Female,1940-10-23,361-63-2967,98.087060,21.9771785
1152,C_1152,I,A,USD,false,1,0,1000000,85286.98,,bank,Lucas,Smith,4445 Aguirre Mall,Emilymouth,NM,US,10230,Male,1960-12-04,171-26-5513,177.666782,26.7256235
1153,C_1153,I,A,USD,false,1,0,1000000,94436.30,,bank,Christine,Mitchell,170 Reynolds Cove Suite 296,North Adamborough,DE,US,20972,Female,1987-04-02,332-46-2071,52.871566,-44.310284
1154,C_1154,I,A,USD,false,1,0,1000000,68845.01,,bank,Lee,Conley,8906 Thomas Rapids Suite 811,Port Michaelshire,KS,US,62906,Male,1986-07-06,598-96-6347,65.129412,12.728040
1155,C_1155,I,A,USD,false,1,0,1000000,83087.99,,bank,David,Smith,144 Peggy Crossroad,Randallshire,WY,US,74594,Male,1993-10-02,007-37-4309,-40.348608,-20.211684
1156,C_1156,I,A,USD,false,1,0,1000000,77904.20,,bank,Eric,King,9224 Ariana Mount,New Kevin,OR,US,56424,Male,1980-05-25,552-38-6329,118.297309,-59.524396
1157,C_1157,I,A,USD,false,1,0,1000000,76773.30,,bank,Julie,Davis,16824 Harris Ramp,Reynoldsville,MO,US,35917,Female,1988-01-08,197-31-5650,62.089976,-4.065115
1158,C_1158,I,A,USD,false,1,0,1000000,76726.76,,bank,Sarah,Foster,07080 Cobb Wall,South Sarah,VT,US,50866,Female,1996-12-02,007-92-4363,-7.657415,-11.301209
1159,C_1159,I,A,USD,false,1,0,1000000,72788.94,,bank,Maria,Valencia,83556 Rogers Mountains Suite 029,Evanshaven,GA,US,03200,Female,1996-06-15,194-96-3858,-132.230746,-79.5064935
1160,C_1160,I,A,USD,false,1,0,1000000,85961.41,,bank,Michelle,Steele,5050 Jesse Glen Apt. 949,New Codyview,IN,US,56253,Female,1970-08-03,714-65-1276,151.788350,-22.753010
1161,C_1161,I,A,USD,false,1,0,1000000,95574.08,,bank,Elizabeth,Bradley,8124 Kristi Radial Suite 387,Lake Vincentton,TN,US,59422,Female,1970-10-01,324-84-0794,149.407896,66.948972
1162,C_1162,I,A,USD,false,1,0,1000000,94135.67,,bank,Linda,Murphy,56128 Mark Loop Apt. 828,Port Roberta,MD,US,85510,Female,1975-08-08,148-07-3733,49.802149,55.446802
1163,C_1163,I,A,USD,false,1,0,1000000,93709.32,,bank,Amy,Park,06557 Jill Union Apt. 400,Jonathanmouth,NV,US,62240,Female,1925-06-23,884-15-0046,79.669718,-73.9457065
1164,C_1164,I,A,USD,false,1,0,1000000,98233.35,,bank,Whitney,Long,878 Howard Skyway Suite 457,Karenburgh,AL,US,64541,Female,2010-05-24,508-85-2239,-54.594684,48.542733
1165,C_1165,I,A,USD,false,1,0,1000000,56905.62,,bank,Katie,Frank,409 Williams Forge,Rachaelmouth,GU,US,37408,Female,1980-03-23,409-75-5601,48.248732,-38.6778365
1166,C_1166,I,A,USD,false,1,0,1000000,78096.52,,bank,Tammy,Jordan,3287 Moss Path,Murrayhaven,WV,US,60883,Female,2022-10-08,794-89-5520,7.086123,-6.700861
1167,C_1167,I,A,USD,true,1,0,1000000,94353.36,,bank,Cindy,Peters,4108 Anthony Forest Apt. 791,Maciasside,MT,US,11020,Female,1997-02-14,742-87-3164,-105.382635,89.521056
1168,C_1168,I,A,USD,false,1,0,1000000,63640.38,,bank,Rebecca,Torres,3079 Laura Ports,West Jonathanstad,LA,US,83184,Female,2002-09-02,155-14-6990,-12.961212,42.453041
1169,C_1169,I,A,USD,false,1,0,1000000,88543.03,,bank,Susan,Miller,053 Patricia Mountain Suite 414,Lake Tiffany,VI,US,51100,Female,2000-05-15,824-54-6665,-12.837586,-34.852453
1170,C_1170,I,A,USD,false,1,0,1000000,66031.14,,bank,Brian,Trujillo,016 Shannon View Apt. 936,Baileyview,KS,US,93720,Male,1956-10-19,193-30-1972,-124.838323,-55.6428825
1171,C_1171,I,A,USD,false,1,0,1000000,67584.17,,bank,Lisa,Graham,9909 Ayala Row,South Stephenview,NJ,US,33777,Female,2013-05-20,644-34-2526,-73.921074,-25.4085825
1172,C_1172,I,A,USD,false,1,0,1000000,62741.10,,bank,Andrew,Brown,57105 Andrew Club,Rogerland,MT,US,07360,Male,1939-08-15,243-94-4809,-169.778984,-38.515078
1173,C_1173,I,A,USD,false,1,0,1000000,89443.51,,bank,Jesus,Novak,4869 Steven Flats Suite 936,East Alex,MO,US,29811,Male,1966-12-07,661-93-3571,-159.907468,-89.4876515
1174,C_1174,I,A,USD,false,1,0,1000000,53097.08,,bank,Chelsea,Perkins,4044 Jessica Canyon Suite 048,Gutierrezchester,MI,US,47930,Female,1978-05-13,165-48-2863,31.330074,-61.315779
1175,C_1175,I,A,USD,false,1,0,1000000,56125.03,,bank,Chad,George,3803 Heather Road Suite 086,Port Miguel,AR,US,26410,Male,1942-11-23,484-48-6072,-23.004779,-45.906656
1176,C_1176,I,A,USD,false,1,0,1000000,54506.58,,bank,Michael,Payne,95376 Traci Harbor,Smithberg,AL,US,39376,Male,2019-05-21,715-85-8448,-121.742775,87.2613015
1177,C_1177,I,A,USD,false,1,0,1000000,94157.30,,bank,Brittney,Taylor,5755 Trujillo Turnpike Apt. 955,Morganshire,IN,US,19757,Female,1948-08-15,229-80-9838,77.157066,2.760915
1178,C_1178,I,A,USD,false,1,0,1000000,79914.52,,bank,Michael,Roach,25050 Rhonda Heights,Lake Ericmouth,DE,US,67715,Male,1929-12-23,133-96-6655,63.943707,58.727715
1179,C_1179,I,A,USD,false,1,0,1000000,79735.24,,bank,Gregory,Arellano,868 Johnson Harbor,South Dawn,PA,US,19005,Male,1967-08-24,469-26-4292,-23.853668,-11.5895915
1180,C_1180,I,A,USD,false,1,0,1000000,92030.56,,bank,Charles,Villegas,81315 Allen Junction,East Rachelberg,SD,US,07469,Male,1996-02-10,537-92-0964,128.957633,-83.891281
1181,C_1181,I,A,USD,false,1,0,1000000,68498.24,,bank,David,White,81535 Jimenez Rapid,New Brian,FM,US,33834,Male,1907-10-27,609-09-3590,100.170075,3.521949
1182,C_1182,I,A,USD,false,1,0,1000000,86089.97,,bank,Terri,Lee,838 Jorge Way Apt. 580,Leeshire,MN,US,31919,Female,1937-03-08,057-78-2848,-59.925032,-74.484992
1183,C_1183,I,A,USD,false,1,0,1000000,97587.86,,bank,Jorge,White,6211 Johnson Extension Suite 328,South Elizabeth,NM,US,14288,Male,1989-10-29,180-05-3789,-43.011950,55.118148
1184,C_1184,I,A,USD,false,1,0,1000000,89291.45,,bank,Steven,Kelly,08028 Matthew Inlet Apt. 107,South Beth,SC,US,71958,Male,1931-01-07,849-20-4276,87.238306,65.3753655
1185,C_1185,I,A,USD,false,1,0,1000000,91281.95,,bank,Michael,Barton,377 Neal Circle,South Sarah,PR,US,94740,Male,2004-03-26,624-49-0963,166.037704,59.924531
1186,C_1186,I,A,USD,false,1,0,1000000,53943.56,,bank,Mary,Murphy,43404 Robert Vista,East Michele,PA,US,43406,Female,1973-10-02,368-07-9585,52.495004,5.927112
1187,C_1187,I,A,USD,true,1,0,1000000,68477.05,,bank,Marcus,Nash,38124 Richardson Trafficway,Arnoldfort,VA,US,73314,Male,1970-10-04,409-70-8728,32.563758,59.1134745
1188,C_1188,I,A,USD,false,1,0,1000000,81172.37,,bank,Angie,George,539 Smith Estate,North Amanda,RI,US,53587,Female,1977-05-01,029-82-0443,29.588037,44.8813985
1189,C_1189,I,A,USD,false,1,0,1000000,72770.28,,bank,Robert,Smith,7276 Courtney Cape Suite 239,Robertsonmouth,TN,US,95042,Male,1918-05-14,214-88-8624,-19.154674,36.955865
1190,C_1190,I,A,USD,false,1,0,1000000,89347.21,,bank,Douglas,Rodgers,85769 Emily View,Aguilarville,NC,US,76872,Male,1922-01-18,092-50-2969,-118.165193,82.5033145
1191,C_1191,I,A,USD,false,1,0,1000000,60382.58,,bank,Regina,Mercado,9936 Brooks Stream,North Heidifort,AL,US,88391,Female,1982-06-13,700-50-6739,65.241586,-64.714992
1192,C_1192,I,A,USD,false,1,0,1000000,50415.19,,bank,Timothy,Parsons,53001 Lawrence Neck,Port Stephen,FL,US,41313,Male,1921-10-26,837-25-4799,168.608423,76.043813
1193,C_1193,I,A,USD,false,1,0,1000000,77085.55,,bank,Laura,Salazar,201 Johnson Summit,New William,VT,US,60546,Female,1933-05-28,179-75-1088,176.637173,20.0937255
1194,C_1194,I,A,USD,false,1,0,1000000,79150.02,,bank,Sarah,Henry,0913 Ashley Forges,Gutierrezshire,MA,US,71369,Female,1908-06-08,753-65-7496,44.459990,55.5333205
1195,C_1195,I,A,USD,false,1,0,1000000,51548.56,,bank,Tiffany,Johnson,1761 Aaron Island,Williamsville,KY,US,71784,Female,1954-07-24,412-78-9723,-74.716643,24.6801215
1196,C_1196,I,A,USD,false,1,0,1000000,78951.40,,bank,Elaine,Daniels,5048 Love Shore,South Eric,MN,US,54384,Female,1981-01-20,768-83-1302,104.419234,-73.246764
1197,C_1197,I,A,USD,false,1,0,1000000,59614.24,,bank,Daniel,Martinez,3842 Pace Squares,Port Tylerville,AS,US,63675,Male,1985-03-12,175-79-6541,-113.694503,-75.173031
1198,C_1198,I,A,USD,false,1,0,1000000,64867.77,,bank,Jason,Klein,284 Wyatt Glens,New Barrystad,HI,US,54361,Male,1914-05-20,674-26-0501,-88.090140,51.999223
1199,C_1199,I,A,USD,false,1,0,1000000,64835.12,,bank,Donald,Marks,4207 Silva Place,Ethanmouth,WA,US,15517,Male,1926-12-06,260-57-8443,17.503479,-4.7881045
1200,C_1200,I,A,USD,false,1,0,1000000,75598.46,,bank,Anna,Martinez,787 Andrea Underpass Suite 040,Danielsberg,UT,US,09485,Female,2020-08-04,083-42-1767,54.570433,12.079379
